widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
8,swill,4.0,1.0,1.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.25,1.0,2.0,0.0
9,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,82,0.0340390203403902,1.0,1.0,0.687619007348646,0.0559141768380629,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
10,civil,5.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.0121951219512195,1.0,6.35755200461808,0.0,7,0.000177291492541094,0.000591366055588409,1.0,9.95607098866446,3.40489346046888
11,war,3.0,1.0,1.0,NN,nmod:of,4.0,4.0,4.0,4.0,-3.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,2,0.0008302200083022,1.0,1.0,1.5,0.0,38,0.000962439530937365,0.285714285714286,1.0,6.20175973999974,1.04951635944618
12,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,111,0.0460772104607721,0.5,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.0263157894736842,0.5,2.60053892310722,0.707957414545442
13,segregation,10.0,4.0,2.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.00900900900900901,1.0,6.79441586635011,0.0,1,2.53273560772991e-05,0.000645577792123951,1.0,10.5971214287896,0.0
14,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,111,0.0460772104607721,1.0,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,1.0,1.0,2.60053892310722,0.707957414545442
15,emerged,5.0,2.0,1.0,VBN,conj:and,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.00900900900900901,1.0,6.79441586635011,0.0,1,2.53273560772991e-05,0.000645577792123951,1.0,10.5971214287896,0.0
16,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,5,0.0020755500207555,1.0,1.0,2.25938324137586,0.316992500144231,137,0.00346984778258998,1.0,1.0,3.75107420887647,0.708707985471283
17,that,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,49,0.0203403902034039,0.2,1.0,2.04822345177842,0.188343238581549,640,0.0162095078894714,0.0291970802919708,1.0,3.3599348706285,0.975962233436096
18,dark,4.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.0204081632653061,1.0,5.61470984411521,0.0,11,0.00027860091685029,0.0015625,0.25,7.93568821660619,2.17219587342555
19,chapter,5.0,2.0,1.0,NN,nmod:from,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,1.0,1.0,0.0,0.0,4,0.000101309424309196,0.0909090909090909,1.0,5.48610000366154,1.73854907759672
20,stronger,6.0,2.0,1.0,JJR,amod,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,2,0.0008302200083022,1.0,1.0,2.58496250072116,0.0,6,0.000151964136463795,0.25,1.0,5.19988437485206,1.20480311508265
21,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,111,0.0460772104607721,1.0,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.333333333333333,1.0,2.60053892310722,0.707957414545442
22,more,3.0,1.0,1.0,RBR,advmod,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,5,0.0020755500207555,0.00900900900900901,0.5,2.22326879224749,0.864385618977472,109,0.0027606818124256,0.00774693350548741,0.5,5.64200439265705,1.84235532325933
23,united,7.0,3.0,1.0,VBN,amod,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,2,0.0008302200083022,0.2,1.0,4.68316110712291,0.0,49,0.00124104044778766,0.00917431192660551,0.0833333333333333,6.69999289079604,3.45277796044097
24,",",,,,",",,,,,,,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13
25,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,62,0.0257368202573682,0.108108108108108,1.0,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.0858407079646018,0.333333333333333,3.31849557808692,1.00709304700192
26,can,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,19,0.0078870900788709,0.0806451612903226,0.125,2.48156751187068,0.937229206424084,223,0.0056480004052377,0.0636630754162586,0.0515463917525773,4.27733235174731,2.00391184416206
27,not,3.0,1.0,1.0,RB,neg,4.0,4.0,3.0,4.0,-2.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,22,0.0091324200913242,0.315789473684211,0.2,2.48692069981969,0.503491618047765,339,0.00858597371020439,0.179372197309417,0.276923076923077,3.8745437833006,1.3625500366306
28,help,4.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.0454545454545455,0.166666666666667,4.4594316186373,2.58496250072116,48,0.00121571309171036,0.00884955752212389,0.075,6.41458410170301,2.3613901772357
29,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,20,0.008302200083022,1.0,1.0,3.07969536071434,0.15,232,0.00587594660993339,0.0416666666666667,0.666666666666667,4.39343516145018,0.83948082992114
30,believe,5.0,2.0,1.0,VBP,conj:but,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.05,1.0,4.32192809488736,0.0,41,0.00103842159916926,0.00431034482758621,0.5,5.95395492135964,3.20850377645397
31,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,49,0.0203403902034039,1.0,1.0,2.04822345177842,0.188343238581549,640,0.0162095078894714,0.536585365853659,1.0,3.3599348706285,0.975962233436096
32,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,132,0.0547945205479452,0.163265306122449,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.0609375,0.136363636363636,2.74917326769894,0.87789225295395
33,old,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,3,0.0012453300124533,0.00757575757575758,0.125,5.06808848537895,1.66666666666667,45,0.00113973102347846,0.0070765148164529,0.0256410256410256,6.61183719482864,2.65313842586852
34,hatreds,7.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.333333333333333,1.0,1.58496250072116,0.0,5,0.000126636780386495,0.0444444444444444,0.0625,5.77425706138208,2.21749256825007
35,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,3,0.0012453300124533,1.0,1.0,0.0,0.0,64,0.00162095078894714,0.2,0.5,4.90580229871076,3.02854706310238
36,someday,5.0,2.0,2.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.333333333333333,1.0,1.58496250072116,0.0,1,2.53273560772991e-05,0.015625,1.0,6.0,0.0
37,pass,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,1.0,1.0,0.0,0.0,8,0.000202618848618393,1.0,1.0,7.72028336261629,2.36282117874174
38,",",,,,",",,,,,,,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13
39,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,49,0.0203403902034039,0.0405405405405405,1.0,2.04822345177842,0.188343238581549,640,0.0162095078894714,0.0150442477876106,0.5,3.3599348706285,0.975962233436096
40,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,132,0.0547945205479452,0.163265306122449,0.5,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.0609375,0.117647058823529,2.74917326769894,0.87789225295395
41,lines,4.0,1.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,2,0.0008302200083022,0.00757575757575758,0.125,3.52219705967923,1.5,8,0.000202618848618393,0.000884564352056612,0.0256410256410256,4.93399896627051,1.18191590253807
42,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,82,0.0340390203403902,0.5,1.0,0.687619007348646,0.0559141768380629,1691,0.0428285591267128,0.375,1.0,1.70240777240252,0.42749345896955
43,tribe,4.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.0121951219512195,1.0,6.35755200461808,0.0,1,2.53273560772991e-05,0.000591366055588409,0.333333333333333,10.72366094441,1.58496250072116
44,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,3,0.0012453300124533,1.0,1.0,0.0,0.0,64,0.00162095078894714,1.0,1.0,4.90580229871076,3.02854706310238
45,soon,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,0.333333333333333,1.0,1.58496250072116,0.0,4,0.000101309424309196,0.015625,1.0,4.5138206088753,0.25
46,dissolve,6.0,2.0,1.0,VB,ccomp,1.0,1.0,1.0,1.0,0.0,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13,1,0.0004151100041511,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.25,1.0,2.0,0.0
47,;,,,,:,,,,,,,86,"And because we have tasted the bitter swill of civil war and segregation and emerged from that dark chapter stronger and more united , we can not help but believe that the old hatreds shall someday pass , that the lines of tribe shall soon dissolve ;",14,13
1,that,3.0,1.0,1.0,DT,nsubj,5.0,5.0,3.0,5.0,-3.5,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,49,0.0203403902034039,0.0381679389312977,0.0,2.04822345177842,0.188343238581549,640,0.0162095078894714,0.0179591836734694,0.0,3.3599348706285,0.975962233436096
2,as,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,11,0.0045662100456621,0.0204081632653061,0.2,3.46625606241293,0.62789914505532,240,0.00607856545855178,0.0046875,0.0227272727272727,4.70152482952495,1.36514601342509
3,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,132,0.0547945205479452,0.272727272727273,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.075,0.333333333333333,2.74917326769894,0.87789225295395
4,world,4.0,1.0,1.0,NN,nmod:as,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,7,0.0029057700290577,0.0378787878787879,0.333333333333333,3.59961323186809,0.881417857348902,209,0.00529341742015551,0.059265811587793,0.111111111111111,4.42427793727638,2.38758758517027
5,grows,4.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,2,0.0008302200083022,0.142857142857143,0.2,2.4036774610288,1.66096404744368,4,0.000101309424309196,0.00478468899521531,0.00746268656716418,4.95689925235571,2.01652229761444
6,smaller,5.0,2.0,1.0,JJR,xcomp,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,1,0.0004151100041511,0.5,1.0,1.0,0.0,2,5.06547121545982e-05,0.25,1.0,5.48289214233104,2.56464150847248
7,",",,,,",",,,,,,,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8
8,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,67,0.0278123702781237,0.0135135135135135,1.0,2.51509619876967,0.104477611940299,904,0.0228959298938784,0.0176991150442478,0.5,3.58738322881247,1.02606624233911
9,common,5.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,6,0.0024906600249066,0.0597014925373134,0.5,3.89893996312934,1.27873755699525,38,0.000962439530937365,0.0132743362831858,0.025,6.79813773757488,2.72125688223145
10,humanity,9.0,4.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,1,0.0004151100041511,0.166666666666667,0.25,2.58496250072116,2.0,7,0.000177291492541094,0.0263157894736842,0.0833333333333333,7.37754843230643,2.24415483036433
11,shall,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,3,0.0012453300124533,1.0,1.0,0.0,0.0,64,0.00162095078894714,0.142857142857143,1.0,4.90580229871076,3.02854706310238
12,reveal,5.0,2.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,1,0.0004151100041511,0.333333333333333,1.0,1.58496250072116,0.0,2,5.06547121545982e-05,0.015625,1.0,8.29856071439479,0.0
13,itself,6.0,2.0,1.0,PRP,dobj,5.0,5.0,5.0,5.0,-4.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,1,0.0004151100041511,1.0,1.0,0.0,0.0,22,0.00055720183370058,0.5,1.0,5.39325340172391,1.26958215213182
14,",",,,,",",,,,,,,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8
15,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,111,0.0460772104607721,0.101351351351351,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.119911504424779,0.333333333333333,2.60053892310722,0.707957414545442
16,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,49,0.0203403902034039,0.00900900900900901,0.0666666666666667,2.04822345177842,0.188343238581549,640,0.0162095078894714,0.00903808908973531,0.025830258302583,3.3599348706285,0.975962233436096
17,America,7.0,4.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,10,0.004151100041511,0.0612244897959184,1.0,4.22566757722137,0.2,155,0.00392574019198136,0.0203125,0.0714285714285714,5.62402542395757,1.41821173481273
18,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,8,0.0033208800332088,0.1,0.333333333333333,4.30715369348762,1.39624062518029,162,0.00410303168452245,0.0387096774193548,0.153846153846154,4.6317416273288,2.50546943842405
19,play,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,2,0.0008302200083022,0.125,1.0,1.5,0.0,9,0.000227946204695692,0.0185185185185185,0.166666666666667,5.62318117243282,1.31065103146886
20,its,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,8,0.0033208800332088,0.5,1.0,3.10414494515344,0.0,110,0.0027860091685029,0.111111111111111,0.333333333333333,5.30452755554089,1.29852610077385
21,role,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,1,0.0004151100041511,0.125,1.0,3.0,0.0,13,0.000329255629004888,0.0181818181818182,1.0,5.84535037901312,2.19113699577596
22,in,2.0,1.0,0.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,25,0.0103777501037775,1.0,1.0,2.23360855573736,0.369152747619835,808,0.0204645037104577,0.307692307692308,1.0,3.34290743706567,0.901193404818875
23,ushering,5.0,3.0,1.0,VBG,advcl,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,1,0.0004151100041511,0.04,1.0,4.64385618977472,0.0,1,2.53273560772991e-05,0.00123762376237624,0.25,9.65821148275179,2.0
24,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,25,0.0103777501037775,1.0,1.0,2.23360855573736,0.369152747619835,808,0.0204645037104577,1.0,1.0,3.34290743706567,0.901193404818875
25,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,47,0.0195101701951017,0.12,1.0,2.27833265355413,0.19510478726473,789,0.019983283944989,0.0680693069306931,1.0,3.92641885050008,1.22415491206816
26,new,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,11,0.0045662100456621,0.148936170212766,0.333333333333333,2.53272673885635,0.485440909353148,155,0.00392574019198136,0.0785804816223067,0.0727272727272727,5.01174271028487,1.98430177972326
27,era,3.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,2,0.0008302200083022,0.181818181818182,0.285714285714286,2.4594316186373,1.8073549220576,14,0.000354582985082187,0.032258064516129,0.0645161290322581,5.49476238658296,2.81242177585364
28,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,82,0.0340390203403902,1.0,1.0,0.687619007348646,0.0559141768380629,1691,0.0428285591267128,0.714285714285714,0.8,1.70240777240252,0.42749345896955
29,peace,3.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8,4,0.0016604400166044,0.0365853658536585,0.5,3.5794421279227,0.25,106,0.0026846997441937,0.013010053222945,0.2,5.51066080723766,1.81252484667533
30,.,,,,.,,,,,,,87,"that as the world grows smaller , our common humanity shall reveal itself , and that America must play its role in ushering in a new era of peace .",9,8
1,To,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,88,"To the Muslim world , we seek a new way forward based on mutual interest and mutual respect .",2,2,70,0.029057700290577,0.0305343511450382,0.0,1.33362872873886,0.116713214306319,1169,0.0296076792543626,0.0253061224489796,0.0,2.80922440399267,0.755386798616441
2,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,88,"To the Muslim world , we seek a new way forward based on mutual interest and mutual respect .",2,2,132,0.0547945205479452,0.114285714285714,0.5,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.0992301112061591,0.0806451612903226,2.74917326769894,0.87789225295395
3,Muslim,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,88,"To the Muslim world , we seek a new way forward based on mutual interest and mutual respect .",2,2,1,0.0004151100041511,0.00757575757575758,0.125,7.04439411935845,3.0,1,2.53273560772991e-05,0.000442282176028306,0.00862068965517241,11.1427452767515,6.85798099512757
4,world,4.0,1.0,1.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,88,"To the Muslim world , we seek a new way forward based on mutual interest and mutual respect .",2,2,7,0.0029057700290577,1.0,1.0,3.59961323186809,0.881417857348902,209,0.00529341742015551,1.0,1.0,4.42427793727638,2.38758758517027
5,",",,,,",",,,,,,,88,"To the Muslim world , we seek a new way forward based on mutual interest and mutual respect .",2,2
6,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,88,"To the Muslim world , we seek a new way forward based on mutual interest and mutual respect .",2,2,62,0.0257368202573682,0.108108108108108,0.5,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.0858407079646018,0.25,3.31849557808692,1.00709304700192
7,seek,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,88,"To the Muslim world , we seek a new way forward based on mutual interest and mutual respect .",2,2,4,0.0016604400166044,0.0161290322580645,0.0625,3.75708444328485,1.39624062518029,35,0.000886457462705468,0.0166503428011753,0.0154639175257732,6.17618799215059,2.74394126800118
