widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
5,yet,3.0,1.0,1.0,RB,advmod,1.0,1.0,1.0,1.0,0.0,26,it is not perfect yet .,2,2,1,27
6,.,,,,.,,,,,,,26,it is not perfect yet .,2,2,,
1,But,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,2,232
2,it,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,7,311
3,provided,8.0,3.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,2
4,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,13,789
5,firm,3.0,1.0,1.0,NN,compound,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,9
6,base,3.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,2
7,upon,4.0,2.0,1.0,IN,mark,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,52
8,which,3.0,1.0,1.0,WDT,dobj,4.0,4.0,2.0,4.0,-2.5,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,6,112
9,all,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,6,255
10,manner,4.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,2
11,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,26,1691
12,men,3.0,1.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,4,60
13,",",,,,",",,,,,,,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,,
14,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,26,1691
15,all,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,6,255
16,races,5.0,2.0,1.0,NNS,nmod:of,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,1
17,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,23,1549
18,colors,5.0,2.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,2
19,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,23,1549
20,creeds,5.0,1.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,1
21,",",,,,",",,,,,,,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,,
22,could,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,19
23,build,4.0,1.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,22
24,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,14,904
25,solid,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,1
26,structure,7.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,1,7
27,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,26,1691
28,democracy,9.0,4.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,2,50
29,.,,,,.,,,,,,,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5,,
1,Today,4.0,2.0,1.0,NN,nmod:tmod,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,4,83
2,",",,,,",",,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,,
3,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,9,808
4,this,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,2,323
5,year,3.0,1.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,1,14
6,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,26,1691
7,war,3.0,1.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,2,38
8,",",,,,",",,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,,
9,1945,,,,CD,amod,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,1,1
10,",",,,,",",,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,,
11,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,26,1021
12,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,6,292
13,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,5,11
14,lessons-at,,,,NN,iobj,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,1,1
15,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,13,789
16,fearful,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,1,1
17,cost,4.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,1,10
18,--,,,,:,,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5,,
1,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,29,and we shall profit by them .,4,4,23,1549
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,29,and we shall profit by them .,4,4,26,1021
3,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,29,and we shall profit by them .,4,4,7,64
4,profit,6.0,2.0,1.0,VB,root,1.0,1.0,2.0,1.0,-0.25,29,and we shall profit by them .,4,4,1,6
5,by,2.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,29,and we shall profit by them .,4,4,1,221
6,them,3.0,1.0,1.0,PRP,nmod:by,5.0,5.0,1.0,5.0,-3.0,29,and we shall profit by them .,4,4,1,51
7,.,,,,.,,,,,,,29,and we shall profit by them .,4,4,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,30,"We have learned that we can not live alone , at peace ;",7,7,26,1021
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7,6,292
3,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,30,"We have learned that we can not live alone , at peace ;",7,7,5,11
4,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7,14,640
5,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,30,"We have learned that we can not live alone , at peace ;",7,7,26,1021
6,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7,4,223
7,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7,7,339
8,live,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,30,"We have learned that we can not live alone , at peace ;",7,7,2,43
9,alone,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,30,"We have learned that we can not live alone , at peace ;",7,7,1,22
10,",",,,,",",,,,,,,30,"We have learned that we can not live alone , at peace ;",7,7,,
11,at,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7,1,102
12,peace,3.0,1.0,1.0,NN,nmod:at,1.0,1.0,1.0,1.0,0.0,30,"We have learned that we can not live alone , at peace ;",7,7,6,106
13,;,,,,:,,,,,,,30,"We have learned that we can not live alone , at peace ;",7,7,,
1,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,14,640
2,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,14,904
3,own,2.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,1,81
4,well-being,,,,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,2,6
5,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,7,500
6,dependent,9.0,3.0,1.0,JJ,dep,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,1,1
7,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,2,188
8,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,27,2261
9,well-being,,,,NN,nmod:on,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,2,6
10,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,26,1691
11,other,3.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,1,55
12,Nations,6.0,2.0,1.0,NNPS,nmod:of,2.0,2.0,2.0,2.0,-1.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,1,76
13,",",,,,",",,,,,,,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,,
14,far,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,1,18
15,away,3.0,2.0,1.0,RB,root,1.0,1.0,1.0,1.0,0.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,1,14
16,.,,,,.,,,,,,,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,26,1021
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,6,292
3,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,5,11
4,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,14,640
5,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,26,1021
6,must,4.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,2,162
7,live,3.0,1.0,1.0,VB,dep,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,2,43
8,as,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,6,240
9,men,3.0,1.0,1.0,NNS,nmod:as,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,4,60
10,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,23,1549
11,not,3.0,1.0,1.0,RB,nmod:as,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,7,339
12,as,2.0,1.0,1.0,IN,amod,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,6,240
13,ostriches,8.0,3.0,1.0,NNS,dep,2.0,2.0,2.0,2.0,-1.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,1,1
14,",",,,,",",,,,,,,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,,
15,nor,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,1,24
16,as,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,6,240
17,dogs,4.0,1.0,1.0,NNS,dep,2.0,2.0,2.0,2.0,-1.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,1,1
18,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,9,808
19,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,27,2261
20,manger,5.0,2.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,1,1
21,.,,,,.,,,,,,,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,33,"We have learned to be citizens of the world , members of the human community .",5,5,26,1021
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5,6,292
3,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,5,11
4,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,16,1169
5,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5,6,280
6,citizens,8.0,3.0,1.0,NNS,xcomp,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,1,58
7,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5,26,1691
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,27,2261
9,world,4.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,2,209
10,",",,,,",",,,,,,,33,"We have learned to be citizens of the world , members of the human community .",5,5,,
11,members,6.0,2.0,1.0,NNS,appos,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,1,9
12,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5,26,1691
13,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,27,2261
14,human,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,1,49
15,community,9.0,4.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,33,"We have learned to be citizens of the world , members of the human community .",5,5,1,12
16,.,,,,.,,,,,,,33,"We have learned to be citizens of the world , members of the human community .",5,5,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,26,1021
2,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,6,292
3,learned,4.0,1.0,1.0,VBN,root,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,5,11
4,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,27,2261
5,simple,6.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,2,14
6,truth,4.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,2,13
7,",",,,,",",,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,,
8,as,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,6,240
9,Emerson,6.0,3.0,1.0,NNP,nsubj,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,1,1
10,said,3.0,1.0,1.0,VBD,advcl,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,1,9
11,",",,,,",",,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,,
12,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,14,640
13,",",,,,",",,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,,
14,``,,,,``,,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,,
15,The,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,27,2261
16,only,4.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,2,73
17,way,2.0,1.0,1.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,3,42
18,to,2.0,1.0,1.0,TO,mark,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,16,1169
19,have,3.0,1.0,1.0,VB,acl,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,6,292
20,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,13,789
21,friend,5.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,1,11
22,is,2.0,1.0,1.0,VBZ,ccomp,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,7,500
23,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,16,1169
24,be,2.0,1.0,1.0,VB,cop,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,6,280
25,one,3.0,1.0,1.0,CD,xcomp,2.0,2.0,2.0,2.0,-1.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,1,90
26,.,,,,.,,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,,
27,'',,,,'',,1.0,1.0,1.0,1.0,0.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,26,1021
2,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,4,223
3,gain,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,2,2
4,no,2.0,1.0,1.0,DT,neg,4.0,4.0,4.0,4.0,-3.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,1,123
5,lasting,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,1,9
6,peace,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,6,106
7,if,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,3,63
8,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,26,1021
9,approach,5.0,2.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,1,2
10,it,2.0,1.0,1.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,7,311
11,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,6,225
12,suspicion,8.0,3.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,1,3
13,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,23,1549
14,mistrust,8.0,2.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,1,3
15,--,,,,:,,,,,,,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5,,
1,or,2.0,1.0,1.0,CC,root,3.0,3.0,3.0,3.0,-2.0,36,or with fear .,1,1,2,111
2,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,36,or with fear .,1,1,6,225
3,fear,3.0,1.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,36,or with fear .,1,1,1,21
4,.,,,,.,,,,,,,36,or with fear .,1,1,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7,26,1021
2,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7,4,223
3,gain,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7,2,2
4,it,2.0,1.0,1.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7,7,311
5,only,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7,2,73
6,if,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7,3,63
